"x_data    "	"FFTMAG(Rectangular(.plot_2.curve_1.y_data),164998)"
9.975000e+001	7.950654e+001
9.980000e+001	2.221401e+002
9.985000e+001	3.565680e+002
9.990000e+001	7.773475e+001
9.995000e+001	2.311881e+002
1.000000e+002	9.324591e+001
1.000500e+002	3.384674e+002
1.001000e+002	2.751277e+002
1.001500e+002	1.834872e+002
1.002000e+002	5.829770e+001
1.002500e+002	3.203113e+002
1.003000e+002	1.562099e+002
1.003500e+002	2.604613e+002
1.004000e+002	2.117656e+002
1.004500e+002	7.223822e+001
1.005000e+002	3.655829e+002
1.005500e+002	2.914109e+002
1.006000e+002	1.145933e+002
1.006500e+002	6.198788e+001
1.007000e+002	1.093604e+002
1.007500e+002	3.114784e+002
1.008000e+002	2.057175e+002
1.008500e+002	2.213820e+002
1.009000e+002	1.635142e+002
1.009500e+002	4.321628e+002
1.010000e+002	9.605092e+001
1.010500e+002	2.753461e+002
1.011000e+002	6.442912e+001
1.011500e+002	1.341190e+002
1.012000e+002	3.725503e+002
1.012500e+002	2.233427e+002
1.013000e+002	6.698655e+001
1.013500e+002	1.726511e+002
1.014000e+002	2.470538e+002
1.014500e+002	1.788139e+002
1.015000e+002	2.605038e+002
1.015500e+002	1.542682e+002
1.016000e+002	3.327685e+002
1.016500e+002	3.530593e+002
1.017000e+002	1.177795e+002
1.017500e+002	8.907924e+001
1.018000e+002	1.108711e+002
1.018500e+002	2.457666e+002
1.019000e+002	2.547587e+002
1.019500e+002	2.921107e+002
1.020000e+002	1.876333e+002
1.020500e+002	2.722918e+002
1.021000e+002	2.649288e+002
1.021500e+002	1.202492e+002
1.022000e+002	2.097917e+002
1.022500e+002	1.829164e+002
1.023000e+002	3.486359e+002
1.023500e+002	2.239723e+002
1.024000e+002	1.291289e+002
1.024500e+002	1.833948e+002
1.025000e+002	2.762548e+002
1.025500e+002	1.281958e+002
1.026000e+002	3.134184e+002
1.026500e+002	1.008827e+002
1.027000e+002	3.244932e+002
1.027500e+002	2.962390e+002
1.028000e+002	1.790600e+002
1.028500e+002	7.487133e+001
1.029000e+002	8.664989e+001
1.029500e+002	2.723022e+002
1.030000e+002	2.604444e+002
1.030500e+002	1.841470e+002
1.031000e+002	7.422592e+001
1.031500e+002	4.325793e+002
1.032000e+002	1.707702e+002
1.032500e+002	2.685848e+002
1.033000e+002	1.387821e+002
1.033500e+002	1.994736e+002
1.034000e+002	3.186644e+002
1.034500e+002	2.461740e+002
1.035000e+002	6.392305e+001
1.035500e+002	2.198474e+002
1.036000e+002	2.105911e+002
1.036500e+002	1.852046e+002
1.037000e+002	2.744098e+002
1.037500e+002	6.883171e+001
1.038000e+002	3.251509e+002
1.038500e+002	3.544226e+002
1.039000e+002	1.323521e+002
1.039500e+002	8.482116e+001
1.040000e+002	1.836476e+002
1.040500e+002	2.128437e+002
1.041000e+002	2.991691e+002
1.041500e+002	2.171225e+002
1.042000e+002	2.805619e+002
1.042500e+002	2.812524e+002
1.043000e+002	1.636055e+002
1.043500e+002	1.953037e+002
1.044000e+002	4.398778e+001
1.044500e+002	2.604776e+002
1.045000e+002	3.477780e+002
1.045500e+002	1.833528e+002
1.046000e+002	3.981032e+001
1.046500e+002	2.688420e+002
1.047000e+002	1.582669e+002
1.047500e+002	2.454145e+002
1.048000e+002	2.522557e+002
1.048500e+002	3.070296e+002
1.049000e+002	3.406801e+002
1.049500e+002	1.720789e+002
1.050000e+002	1.224478e+002
1.050500e+002	1.966201e+002
1.051000e+002	1.996083e+002
1.051500e+002	2.427197e+002
1.052000e+002	2.495667e+002
1.052500e+002	3.469343e+001
1.053000e+002	3.503480e+002
1.053500e+002	2.737598e+002
1.054000e+002	2.133102e+002
1.054500e+002	1.688879e+002
1.055000e+002	1.873023e+002
1.055500e+002	2.972710e+002
1.056000e+002	2.708310e+002
1.056500e+002	7.255452e+001
1.057000e+002	2.333891e+002
1.057500e+002	2.142668e+002
1.058000e+002	1.695170e+002
1.058500e+002	2.919094e+002
1.059000e+002	7.234115e+001
1.059500e+002	3.396973e+002
1.060000e+002	3.014952e+002
1.060500e+002	5.911678e+001
1.061000e+002	1.327932e+002
1.061500e+002	2.399121e+002
1.062000e+002	2.084840e+002
1.062500e+002	3.269967e+002
1.063000e+002	1.730034e+002
1.063500e+002	3.066658e+002
1.064000e+002	2.701731e+002
1.064500e+002	1.335138e+002
1.065000e+002	2.145842e+002
1.065500e+002	1.236759e+002
1.066000e+002	2.694396e+002
1.066500e+002	3.154794e+002
1.067000e+002	1.114483e+002
1.067500e+002	1.547694e+002
1.068000e+002	2.449303e+002
1.068500e+002	1.637365e+002
1.069000e+002	2.851321e+002
1.069500e+002	1.333709e+002
1.070000e+002	3.951150e+002
1.070500e+002	2.543589e+002
1.071000e+002	2.252324e+002
1.071500e+002	6.812223e+001
1.072000e+002	1.500754e+002
1.072500e+002	2.360415e+002
1.073000e+002	3.056654e+002
1.073500e+002	5.553745e+001
1.074000e+002	2.321747e+002
1.074500e+002	3.625594e+002
1.075000e+002	1.336729e+002
1.075500e+002	1.996155e+002
1.076000e+002	8.154248e+001
1.076500e+002	3.358066e+002
1.077000e+002	2.296469e+002
1.077500e+002	1.762835e+002
1.078000e+002	2.095043e+002
1.078500e+002	2.683335e+002
1.079000e+002	1.601376e+002
1.079500e+002	2.953827e+002
1.080000e+002	6.643493e+001
1.080500e+002	3.160263e+002
1.081000e+002	3.034718e+002
1.081500e+002	8.399352e+001
1.082000e+002	1.428615e+002
1.082500e+002	1.851701e+002
1.083000e+002	2.367365e+002
1.083500e+002	3.152970e+002
1.084000e+002	1.475621e+002
1.084500e+002	3.474728e+002
1.085000e+002	2.503543e+002
1.085500e+002	1.474261e+002
1.086000e+002	1.894007e+002
1.086500e+002	1.708414e+002
1.087000e+002	2.894982e+002
1.087500e+002	2.802459e+002
1.088000e+002	3.585881e+001
1.088500e+002	2.121696e+002
1.089000e+002	2.168616e+002
1.089500e+002	1.695838e+002
1.090000e+002	2.615417e+002
1.090500e+002	2.121848e+002
1.091000e+002	4.121654e+002
1.091500e+002	1.762519e+002
1.092000e+002	1.768899e+002
1.092500e+002	1.271240e+002
1.093000e+002	1.710665e+002
1.093500e+002	2.604204e+002
1.094000e+002	2.701355e+002
1.094500e+002	1.155178e+002
1.095000e+002	3.457629e+002
1.095500e+002	1.779005e+002
1.096000e+002	2.305506e+002
1.096500e+002	3.827538e+001
1.097000e+002	2.124887e+002
1.097500e+002	3.570390e+002
1.098000e+002	1.511005e+002
1.098500e+002	1.231452e+001
1.099000e+002	3.680332e+002
1.099500e+002	6.842866e+001
1.100000e+002	3.374000e+002
1.100500e+002	1.386702e+002
1.101000e+002	2.186175e+002
1.101500e+002	3.708514e+002
1.102000e+002	1.625791e+002
1.102500e+002	1.298505e+002
1.103000e+002	8.673715e+001
1.103500e+002	2.570355e+002
1.104000e+002	2.729910e+002
1.104500e+002	1.174801e+002
1.105000e+002	2.976132e+002
1.105500e+002	3.168447e+002
1.106000e+002	1.469269e+002
1.106500e+002	2.161340e+002
1.107000e+002	1.836698e+002
1.107500e+002	2.965309e+002
1.108000e+002	2.299874e+002
1.108500e+002	1.104708e+002
1.109000e+002	2.760471e+002
1.109500e+002	1.699891e+002
1.110000e+002	2.201493e+002
1.110500e+002	2.325650e+002
1.111000e+002	2.354561e+002
1.111500e+002	4.052364e+002
1.112000e+002	1.033873e+002
1.112500e+002	1.420583e+002
1.113000e+002	1.251567e+002
1.113500e+002	2.486985e+002
1.114000e+002	2.681940e+002
1.114500e+002	2.114897e+002
1.115000e+002	2.446531e+002
1.115500e+002	3.110845e+002
1.116000e+002	1.563654e+002
1.116500e+002	1.869104e+002
1.117000e+002	4.383841e+001
1.117500e+002	2.880308e+002
1.118000e+002	3.138444e+002
1.118500e+002	1.069675e+002
1.119000e+002	1.411997e+002
1.119500e+002	3.181004e+002
1.120000e+002	1.464778e+002
1.120500e+002	3.206739e+002
1.121000e+002	1.942245e+002
1.121500e+002	3.224083e+002
1.122000e+002	2.240748e+002
1.122500e+002	9.658518e+001
1.123000e+002	1.163148e+002
1.123500e+002	2.446880e+002
1.124000e+002	2.493511e+002
1.124500e+002	2.124592e+002
1.125000e+002	1.622125e+002
1.125500e+002	3.503387e+002
1.126000e+002	1.007122e+002
1.126500e+002	3.186112e+002
1.127000e+002	7.785314e+001
1.127500e+002	3.344648e+002
1.128000e+002	2.190880e+002
1.128500e+002	1.719306e+002
1.129000e+002	2.489976e+002
1.129500e+002	1.779800e+002
1.130000e+002	2.275524e+002
1.130500e+002	1.995498e+002
1.131000e+002	8.111688e+001
1.131500e+002	4.363524e+002
1.132000e+002	1.602690e+002
1.132500e+002	1.502011e+002
1.133000e+002	9.992476e+001
1.133500e+002	2.250560e+002
1.134000e+002	2.352334e+002
1.134500e+002	2.250185e+002
1.135000e+002	2.603811e+002
1.135500e+002	3.477558e+002
1.136000e+002	1.571961e+002
1.136500e+002	1.754974e+002
1.137000e+002	8.215396e+001
1.137500e+002	3.139261e+002
1.138000e+002	2.994402e+002
1.138500e+002	8.317827e+001
1.139000e+002	1.999654e+002
1.139500e+002	2.223521e+002
1.140000e+002	1.646508e+002
1.140500e+002	2.865042e+002
1.141000e+002	2.472454e+002
1.141500e+002	3.729294e+002
1.142000e+002	1.822907e+002
1.142500e+002	6.980966e+001
1.143000e+002	1.311459e+002
1.143500e+002	2.303376e+002
1.144000e+002	3.102278e+002
1.144500e+002	1.396136e+002
1.145000e+002	2.071869e+002
1.145500e+002	3.136337e+002
1.146000e+002	8.641795e+001
1.146500e+002	2.755716e+002
1.147000e+002	2.646231e+002
1.147500e+002	3.227458e+002
1.148000e+002	2.083807e+002
1.148500e+002	1.172095e+002
1.149000e+002	2.698437e+002
1.149500e+002	1.501469e+002
1.150000e+002	2.755678e+002
1.150500e+002	1.108118e+002
1.151000e+002	2.774069e+002
1.151500e+002	3.378243e+002
1.152000e+002	1.175534e+002
1.152500e+002	1.129498e+002
1.153000e+002	1.887608e+002
1.153500e+002	2.387652e+002
1.154000e+002	2.614489e+002
1.154500e+002	1.311264e+002
1.155000e+002	4.006913e+002
1.155500e+002	6.990242e+001
1.156000e+002	2.980757e+002
1.156500e+002	7.532867e+001
1.157000e+002	1.989752e+002
1.157500e+002	3.670514e+002
1.158000e+002	4.753630e+001
1.158500e+002	1.095194e+002
1.159000e+002	2.874734e+002
1.159500e+002	2.007560e+002
1.160000e+002	2.296529e+002
1.160500e+002	1.912523e+002
1.161000e+002	4.062799e+002
1.161500e+002	9.745622e+001
1.162000e+002	1.154177e+002
1.162500e+002	1.393479e+002
1.163000e+002	1.808005e+002
1.163500e+002	3.675966e+002
1.164000e+002	1.027492e+002
1.164500e+002	2.909911e+002
1.165000e+002	2.590795e+002
1.165500e+002	1.037424e+002
1.166000e+002	1.801159e+002
1.166500e+002	2.159152e+002
1.167000e+002	3.668927e+002
1.167500e+002	2.132939e+002
1.168000e+002	1.229417e+002
1.168500e+002	2.743683e+002
1.169000e+002	1.215581e+002
1.169500e+002	2.695850e+002
1.170000e+002	1.274989e+002
1.170500e+002	3.517516e+002
1.171000e+002	2.292126e+002
1.171500e+002	1.256872e+002
1.172000e+002	1.901300e+002
1.172500e+002	2.629341e+002
1.173000e+002	2.240208e+002
1.173500e+002	1.981738e+002
1.174000e+002	2.537529e+002
1.174500e+002	3.559677e+002
1.175000e+002	1.100345e+002
1.175500e+002	2.291198e+002
1.176000e+002	1.899755e+002
1.176500e+002	2.650203e+002
1.177000e+002	2.575203e+002
1.177500e+002	2.202208e+001
1.178000e+002	2.435003e+002
1.178500e+002	1.836854e+002
1.179000e+002	2.685479e+002
1.179500e+002	9.582642e+001
1.180000e+002	3.287777e+002
1.180500e+002	3.202114e+002
1.181000e+002	1.506336e+002
1.181500e+002	3.605563e+001
1.182000e+002	3.051370e+002
1.182500e+002	2.167675e+002
1.183000e+002	2.904094e+002
1.183500e+002	2.175530e+002
1.184000e+002	2.945056e+002
1.184500e+002	1.311125e+002
1.185000e+002	1.700802e+002
1.185500e+002	9.194676e+001
1.186000e+002	3.375650e+002
1.186500e+002	2.069483e+002
1.187000e+002	7.066041e+001
1.187500e+002	2.966329e+002
1.188000e+002	1.714293e+002
1.188500e+002	3.201908e+002
1.189000e+002	1.018045e+002
1.189500e+002	4.068072e+002
1.190000e+002	1.847977e+002
1.190500e+002	1.572503e+002
1.191000e+002	1.742654e+002
1.191500e+002	1.403417e+002
1.192000e+002	2.830136e+002
1.192500e+002	1.461301e+002
1.193000e+002	1.900956e+002
1.193500e+002	3.654450e+002
1.194000e+002	7.719895e+001
1.194500e+002	2.496939e+002
1.195000e+002	1.577342e+002
1.195500e+002	3.489372e+002
1.196000e+002	2.146205e+002
1.196500e+002	5.419756e+001
1.197000e+002	3.100129e+002
1.197500e+002	1.817353e+002
1.198000e+002	2.602354e+002
1.198500e+002	5.828804e+001
1.199000e+002	3.575078e+002
1.199500e+002	2.429076e+002
1.200000e+002	1.320739e+002
1.200500e+002	2.185645e+001
1.201000e+002	2.985150e+002
1.201500e+002	2.570013e+002
1.202000e+002	2.196525e+002
1.202500e+002	3.318929e+002
1.203000e+002	2.102544e+002
1.203500e+002	1.534472e+002
1.204000e+002	1.226623e+002
1.204500e+002	2.219623e+002
1.205000e+002	2.970430e+002
1.205500e+002	1.604795e+002
1.206000e+002	1.232525e+002
1.206500e+002	2.403009e+002
1.207000e+002	1.033274e+002
1.207500e+002	3.127616e+002
1.208000e+002	1.928216e+002
1.208500e+002	4.173333e+002
1.209000e+002	1.952213e+002
1.209500e+002	4.801390e+001
1.210000e+002	1.793001e+002
1.210500e+002	2.518788e+002
1.211000e+002	2.974342e+002
1.211500e+002	6.200974e+001
1.212000e+002	3.491380e+002
1.212500e+002	1.662551e+002
1.213000e+002	2.813071e+002
1.213500e+002	6.224233e+001
1.214000e+002	3.110372e+002
1.214500e+002	2.392601e+002
1.215000e+002	1.091030e+002
1.215500e+002	3.294072e+002
1.216000e+002	8.431686e+001
1.216500e+002	2.869444e+002
1.217000e+002	1.124347e+002
1.217500e+002	2.310190e+002
1.218000e+002	3.404622e+002
1.218500e+002	7.934600e+001
1.219000e+002	4.970339e+001
1.219500e+002	2.356798e+002
1.220000e+002	1.639345e+002
1.220500e+002	2.470564e+002
1.221000e+002	2.577496e+002
1.221500e+002	2.882749e+002
1.222000e+002	1.700626e+002
1.222500e+002	1.682707e+002
1.223000e+002	1.804989e+002
1.223500e+002	3.220210e+002
1.224000e+002	2.351705e+002
1.224500e+002	1.649604e+002
1.225000e+002	2.175962e+002
1.225500e+002	2.161328e+002
1.226000e+002	2.793050e+002
1.226500e+002	2.195515e+002
1.227000e+002	4.485375e+002
1.227500e+002	1.936744e+002
1.228000e+002	3.189549e+001
1.228500e+002	1.641690e+002
1.229000e+002	2.358155e+002
1.229500e+002	3.315708e+002
1.230000e+002	1.315049e+002
1.230500e+002	3.604019e+002
1.231000e+002	1.587455e+002
1.231500e+002	2.594734e+002
1.232000e+002	1.176533e+002
1.232500e+002	4.137957e+002
1.233000e+002	1.623705e+002
1.233500e+002	1.789709e+001
1.234000e+002	3.396968e+002
1.234500e+002	7.061218e+001
1.235000e+002	3.516217e+002
1.235500e+002	1.887421e+002
1.236000e+002	2.987902e+002
1.236500e+002	2.297818e+002
1.237000e+002	1.445486e+002
1.237500e+002	1.121305e+002
1.238000e+002	2.332255e+002
1.238500e+002	2.454368e+002
1.239000e+002	1.061908e+002
1.239500e+002	3.519797e+002
1.240000e+002	1.168315e+002
1.240500e+002	2.392403e+002
1.241000e+002	1.695671e+002
1.241500e+002	2.182824e+002
1.242000e+002	2.283981e+002
1.242500e+002	8.466594e+001
1.243000e+002	2.322478e+002
1.243500e+002	1.361639e+002
1.244000e+002	1.406866e+002
1.244500e+002	1.303212e+002
1.245000e+002	3.897022e+002
1.245500e+002	1.447564e+002
1.246000e+002	1.324660e+002
1.246500e+002	1.040200e+002
1.247000e+002	1.600515e+002
1.247500e+002	2.373059e+002
1.248000e+002	1.673298e+002
1.248500e+002	2.896178e+002
1.249000e+002	1.073711e+002
1.249500e+002	1.667608e+002
1.250000e+002	4.841406e+000
1.250500e+002	2.861308e+002
1.251000e+002	1.953585e+002
1.251500e+002	7.209148e+001
1.252000e+002	2.075646e+002
1.252500e+002	1.148944e+002
1.253000e+002	2.283888e+002
1.253500e+002	2.419659e+002
1.254000e+002	2.487983e+002
1.254500e+002	1.529572e+002
1.255000e+002	5.560291e+001
1.255500e+002	1.299195e+001
1.256000e+002	1.598067e+002
1.256500e+002	1.725138e+002
1.257000e+002	2.108127e+002
1.257500e+002	1.888659e+002
1.258000e+002	1.782077e+002
1.258500e+002	1.186788e+002
1.259000e+002	2.610610e+002
1.259500e+002	1.825019e+002
1.260000e+002	1.650117e+002
1.260500e+002	2.169918e+002
1.261000e+002	1.439182e+002
1.261500e+002	4.199889e+001
1.262000e+002	1.343334e+002
1.262500e+002	2.165838e+002
1.263000e+002	2.534519e+002
1.263500e+002	1.530064e+002
1.264000e+002	5.138612e+001
1.264500e+002	1.247701e+002
1.265000e+002	5.577419e+001
1.265500e+002	1.862228e+002
1.266000e+002	2.689295e+002
1.266500e+002	2.204361e+002
1.267000e+002	1.014942e+002
1.267500e+002	1.868278e+002
1.268000e+002	7.991426e+001
1.268500e+002	2.214330e+002
1.269000e+002	1.915233e+002
1.269500e+002	1.248823e+002
1.270000e+002	1.561396e+002
1.270500e+002	8.865399e+001
1.271000e+002	2.266207e+002
1.271500e+002	2.629577e+002
1.272000e+002	2.256621e+002
1.272500e+002	3.750182e+001
1.273000e+002	1.311112e+002
1.273500e+002	7.820320e+001
1.274000e+002	9.833920e+001
1.274500e+002	2.094816e+002
1.275000e+002	2.191260e+002
1.275500e+002	1.657055e+002
1.276000e+002	8.599603e+001
1.276500e+002	1.368606e+002
1.277000e+002	2.790712e+002
1.277500e+002	1.258296e+002
1.278000e+002	1.419402e+002
1.278500e+002	2.561448e+002
1.279000e+002	6.468967e+001
1.279500e+002	1.151819e+002
1.280000e+002	1.682069e+002
1.280500e+002	2.828220e+002
1.281000e+002	1.475205e+002
1.281500e+002	8.196610e+001
1.282000e+002	2.386771e+001
1.282500e+002	1.647596e+002
1.283000e+002	5.412673e+001
1.283500e+002	2.462765e+002
1.284000e+002	2.886110e+002
1.284500e+002	1.552611e+002
1.285000e+002	1.083787e+002
1.285500e+002	1.874680e+002
1.286000e+002	1.156661e+002
1.286500e+002	1.955589e+002
1.287000e+002	1.582729e+002
1.287500e+002	1.183920e+002
1.288000e+002	7.964828e+001
1.288500e+002	1.369950e+002
1.289000e+002	2.992667e+002
1.289500e+002	2.023951e+002
1.290000e+002	1.349254e+002
1.290500e+002	1.021810e+002
1.291000e+002	1.299946e+002
1.291500e+002	4.339795e+001
1.292000e+002	2.781109e+002
1.292500e+002	2.266352e+002
1.293000e+002	1.555612e+002
1.293500e+002	9.105999e+001
1.294000e+002	1.432409e+002
1.294500e+002	2.115496e+002
1.295000e+002	1.999032e+002
1.295500e+002	9.439012e+001
1.296000e+002	2.224899e+002
1.296500e+002	9.917362e+001
1.297000e+002	1.241355e+002
1.297500e+002	2.231701e+002
1.298000e+002	2.357624e+002
1.298500e+002	1.469441e+002
1.299000e+002	1.255137e+002
1.299500e+002	1.512387e+001
1.300000e+002	1.310722e+002
1.300500e+002	1.440200e+002
1.301000e+002	1.901645e+002
1.301500e+002	3.345382e+002
1.302000e+002	1.259615e+002
1.302500e+002	1.578274e+002
1.303000e+002	1.611960e+002
1.303500e+002	1.578915e+002
1.304000e+002	1.481276e+002
1.304500e+002	1.703979e+002
1.305000e+002	8.898137e+001
1.305500e+002	4.281029e+001
1.306000e+002	1.602559e+002
1.306500e+002	2.603064e+002
1.307000e+002	2.274879e+002
1.307500e+002	5.182840e+001
1.308000e+002	1.054427e+002
1.308500e+002	1.348829e+002
1.309000e+002	9.913201e+001
1.309500e+002	3.586174e+002
1.310000e+002	1.709805e+002
1.310500e+002	1.002020e+002
1.311000e+002	1.756339e+001
1.311500e+002	1.895707e+002
1.312000e+002	2.071392e+002
1.312500e+002	1.211185e+002
1.313000e+002	1.588028e+002
1.313500e+002	1.355984e+002
1.314000e+002	3.426857e+001
1.314500e+002	2.052906e+002
1.315000e+002	3.168031e+002
1.315500e+002	1.657851e+002
1.316000e+002	7.661646e+001
1.316500e+002	9.637491e+001
1.317000e+002	6.534565e+001
1.317500e+002	1.464051e+002
1.318000e+002	1.629641e+002
1.318500e+002	2.289631e+002
1.319000e+002	2.398540e+002
1.319500e+002	1.462210e+002
1.320000e+002	2.012749e+002
1.320500e+002	1.561751e+002
1.321000e+002	1.500332e+002
1.321500e+002	1.352419e+002
1.322000e+002	1.938318e+002
1.322500e+002	6.618574e+001
1.323000e+002	1.963069e+002
1.323500e+002	1.567558e+002
1.324000e+002	2.764966e+002
1.324500e+002	1.064560e+002
1.325000e+002	7.015122e+001
1.325500e+002	1.644331e+002
1.326000e+002	4.261890e+001
1.326500e+002	2.815267e+002
1.327000e+002	2.631943e+002
1.327500e+002	9.336463e+001
1.328000e+002	3.895741e+001
1.328500e+002	1.333658e+002
1.329000e+002	2.047787e+002
1.329500e+002	1.379909e+002
1.330000e+002	1.667783e+002
1.330500e+002	1.032865e+002
1.331000e+002	6.969704e+001
1.331500e+002	1.512994e+002
1.332000e+002	3.578878e+002
1.332500e+002	2.121477e+002
1.333000e+002	5.056604e+001
1.333500e+002	1.555869e+002
1.334000e+002	1.004570e+002
1.334500e+002	1.204666e+002
1.335000e+002	1.841290e+002
1.335500e+002	2.422615e+002
1.336000e+002	1.307971e+002
1.336500e+002	9.742862e+001
1.337000e+002	2.157028e+002
1.337500e+002	1.771116e+002
1.338000e+002	1.239298e+002
1.338500e+002	1.752180e+002
1.339000e+002	1.610122e+002
1.339500e+002	7.902418e+001
1.340000e+002	2.678225e+002
1.340500e+002	1.682187e+002
1.341000e+002	1.855798e+002
1.341500e+002	1.406951e+002
1.342000e+002	1.182149e+002
1.342500e+002	1.581052e+002
1.343000e+002	1.158871e+002
1.343500e+002	2.857293e+002
1.344000e+002	2.126420e+002
1.344500e+002	1.223809e+002
1.345000e+002	1.499930e+002
1.345500e+002	1.552835e+002
1.346000e+002	1.604561e+002
1.346500e+002	1.697183e+002
1.347000e+002	1.393486e+002
1.347500e+002	7.234090e+001
1.348000e+002	4.804628e+001
1.348500e+002	1.974466e+002
1.349000e+002	3.424402e+002
1.349500e+002	1.603665e+002
1.350000e+002	1.259249e+002
1.350500e+002	1.116084e+002
1.351000e+002	1.086257e+002
1.351500e+002	1.798519e+002
1.352000e+002	2.181889e+002
1.352500e+002	1.999036e+002
1.353000e+002	1.956364e+001
1.353500e+002	1.281198e+002
1.354000e+002	1.695637e+002
1.354500e+002	2.349603e+002
1.355000e+002	1.085037e+002
1.355500e+002	2.190981e+002
1.356000e+002	1.063811e+002
1.356500e+002	1.761691e+002
1.357000e+002	2.775163e+002
1.357500e+002	1.483466e+002
1.358000e+002	1.262201e+002
1.358500e+002	5.264440e+001
1.359000e+002	1.826236e+002
1.359500e+002	2.482253e+001
1.360000e+002	2.435389e+002
1.360500e+002	2.255246e+002
1.361000e+002	1.595947e+002
1.361500e+002	9.374658e+001
1.362000e+002	2.385759e+002
1.362500e+002	1.372899e+002
1.363000e+002	1.640489e+002
1.363500e+002	2.192863e+002
1.364000e+002	2.259405e+001
1.364500e+002	5.659436e+001
1.365000e+002	1.843311e+002
1.365500e+002	2.776135e+002
1.366000e+002	2.259829e+002
1.366500e+002	4.606477e+001
1.367000e+002	1.167628e+002
1.367500e+002	5.125567e+001
1.368000e+002	1.927585e+002
1.368500e+002	2.383535e+002
1.369000e+002	2.048007e+002
1.369500e+002	3.818803e+001
1.370000e+002	1.342153e+002
1.370500e+002	1.284044e+002
1.371000e+002	2.585179e+002
1.371500e+002	3.967344e+001
1.372000e+002	2.563076e+002
1.372500e+002	1.101648e+002
1.373000e+002	1.931816e+002
1.373500e+002	2.660349e+002
1.374000e+002	1.961202e+002
1.374500e+002	9.036069e+001
1.375000e+002	5.008422e+001
1.375500e+002	7.866192e+001
1.376000e+002	1.301241e+002
1.376500e+002	1.960520e+002
1.377000e+002	2.182137e+002
1.377500e+002	1.564251e+002
1.378000e+002	1.243216e+002
1.378500e+002	2.119682e+002
1.379000e+002	1.879666e+002
1.379500e+002	1.660288e+002
1.380000e+002	2.428306e+002
1.380500e+002	3.268417e+001
1.381000e+002	8.882833e+001
1.381500e+002	1.718221e+002
1.382000e+002	3.013610e+002
1.382500e+002	1.273091e+002
1.383000e+002	7.084048e+001
1.383500e+002	8.144670e+001
1.384000e+002	1.030272e+002
1.384500e+002	2.394977e+002
1.385000e+002	2.779395e+002
1.385500e+002	1.419654e+002
1.386000e+002	5.891569e+001
1.386500e+002	1.521116e+002
1.387000e+002	1.711161e+002
1.387500e+002	2.078055e+002
1.388000e+002	7.458381e+001
1.388500e+002	1.659515e+002
1.389000e+002	6.171852e+001
1.389500e+002	2.816396e+002
1.390000e+002	2.515081e+002
1.390500e+002	1.355188e+002
1.391000e+002	6.427884e+001
1.391500e+002	1.232585e+002
1.392000e+002	1.876155e+001
1.392500e+002	2.533986e+002
1.393000e+002	1.645920e+002
1.393500e+002	1.982870e+002
1.394000e+002	8.381763e+001
1.394500e+002	2.218643e+002
1.395000e+002	2.090889e+002
1.395500e+002	1.009136e+002
1.396000e+002	2.091050e+002
1.396500e+002	1.816321e+002
1.397000e+002	8.813038e+001
1.397500e+002	1.458447e+002
1.398000e+002	2.312989e+002
1.398500e+002	2.272664e+002
1.399000e+002	4.669813e+001
1.399500e+002	3.460167e+001
1.400000e+002	1.552527e+002
1.400500e+002	7.514583e+001
1.401000e+002	2.730633e+002
1.401500e+002	2.755157e+002
1.402000e+002	1.044772e+002
1.402500e+002	1.833026e+002
1.403000e+002	1.058114e+002
1.403500e+002	2.169995e+002
1.404000e+002	1.402013e+002
1.404500e+002	1.167715e+002
1.405000e+002	3.157865e+001
1.405500e+002	1.528422e+002
1.406000e+002	3.001112e+002
1.406500e+002	1.919217e+002
1.407000e+002	5.342956e+001
1.407500e+002	1.151419e+002
1.408000e+002	6.481996e+001
1.408500e+002	2.106646e+002
1.409000e+002	2.741965e+002
1.409500e+002	1.158311e+002
1.410000e+002	1.094937e+002
1.410500e+002	1.789787e+002
1.411000e+002	2.442959e+002
1.411500e+002	1.048996e+002
1.412000e+002	1.931019e+002
1.412500e+002	1.438187e+002
1.413000e+002	5.653386e+001
1.413500e+002	1.960904e+002
1.414000e+002	2.782832e+002
1.414500e+002	1.213343e+002
1.415000e+002	9.633530e+001
1.415500e+002	3.035500e+001
1.416000e+002	1.416276e+002
1.416500e+002	1.371617e+002
1.417000e+002	2.114139e+002
1.417500e+002	2.754068e+002
1.418000e+002	1.418929e+002
1.418500e+002	2.465575e+002
1.419000e+002	1.047966e+002
1.419500e+002	1.981634e+002
1.420000e+002	1.116511e+002
1.420500e+002	1.575892e+002
1.421000e+002	4.372359e+001
1.421500e+002	1.960362e+002
1.422000e+002	2.093721e+002
1.422500e+002	2.588101e+002
1.423000e+002	4.862144e+001
1.423500e+002	1.333239e+002
1.424000e+002	2.957533e+001
1.424500e+002	2.510999e+002
1.425000e+002	2.664699e+002
1.425500e+002	9.151020e+001
1.426000e+002	1.970064e+001
1.426500e+002	1.316576e+002
1.427000e+002	2.442209e+002
1.427500e+002	9.932927e+001
1.428000e+002	1.843855e+002
1.428500e+002	1.091660e+002
1.429000e+002	4.229316e+001
1.429500e+002	2.447157e+002
1.430000e+002	3.167082e+002
1.430500e+002	1.667238e+001
1.431000e+002	1.611830e+002
1.431500e+002	8.462333e+001
1.432000e+002	1.217533e+002
1.432500e+002	1.678347e+002
1.433000e+002	2.364259e+002
